videoId,videoComments,videoLikes,videoViews
4UJelID_ICw,298,13500,622227
fHFOANOHwh8,144,5930,264138
Y51SPh3Bj7Y,42,526,12111
TelJFE7bx0Q,165,4658,150991
hpT7dYsghjM,69,3898,112220
0JuRzN6T70I,61,906,27677
-ny5_RSMV6k,86,1523,37021
cGez1q4iOFU,144,3468,98272
v5dqavbyE-I,86,1870,63910
-agdLu4tPxk,32,594,45876
461Opp1TShk,90,3645,147983
KmQOlg5YfU0,275,4146,108845
g9f0bjaaiu0,105,3392,105753
B3gyVWw1UBg,54,1636,52941
VbaJ7eL9qFM,55,1363,38799
YMPMZmlH5Bo,99,2108,138760
uA6sL65UNi4,54,825,39397
-4DtMvzbjfY,59,476,15567
2d05lQRznp4,55,215,9053
gqvFmK7LpDo,75,1898,116270
k-EpAMjw6AE,71,1633,61696
Ly3Dor8HZUA,104,1199,88452
4O1rs7mrNDo,74,2395,163070
4-QDspUXS9A,31,132,7630
RBEoix1wQsw,138,569,12770
Vo2zPqyFr6c,68,1689,58950
VpkM6IiaJVU,107,2914,86825
LA-hZDnn5Hc,67,856,62481
3Gcm27l-uyQ,38,1011,31349
09tg5fU4T6A,37,555,23277
FgTYqJVNdkU,58,1577,49016
-UQ6OZywZ2I,99,3320,145378
NedCgZQZcwM,55,652,20408
b2iM9bPdAEs,46,707,44679
IoAbE4dXb9w,31,358,23647
-KmOlVSEKWg,41,315,20753
Z6cI9E20gas,36,429,25295
edQA8nvTLbg,40,632,14042
OJedgzdipC0,96,1598,74185
MXPh_lMRwAI,182,1975,116261
LBi4M5PEfDU,149,918,37154
1eym7BTnuNg,66,2303,63603
niaI15AuYTA,185,1546,51775
gFwr2KxZ1pc,61,952,36499
g4Rm13hWIPc,96,1507,40298
wWyfJHlV3CQ,72,637,14351
w5iKu1IrTJQ,70,1413,93611
7s0kdfiTLRE,49,1018,50394
74SnvbQYgx8,357,4131,118536
4MTtfTZnH5Y,252,3402,90070
sjq1OhMzSSU,,876,35378
5rvnlZWzox8,134,3180,157953
ZVAloFhK1B4,120,1238,46816
26J3bcqhfLE,41,438,25771
4-rxTA_5_xA,146,2773,180574
-3CVMxrjbE8,98,427,12780
RI2F6u9dnkU,70,980,45113
G7W1LzhbfGE,38,1369,60452
8cCri1FLPEk,36,828,54983
9DwlJSlwvqY,98,1711,87457
zDKTnYDbMkE,163,1423,46343
tT1oLM-EaYk,119,2367,50481
IvQsJhodZSU,49,542,32178
g9o4_ua2Gv0,53,160,5804
xjMershbw1k,42,1936,67104
1K1iqNvC8rw,31,719,21798
PNwRH0Tkin0,33,820,16260
e9f4aS8Z3Xk,72,1120,45538
9KdtRXSaMQA,357,1824,98834
m_nQM_AkVfY,38,654,260993
k2P_pHQDlp0,1783,70161,2939045
UUupae3mw_Q,49,666,23051
5KvhxtkdKWY,79,677,14769
VTt0kNTKXUc,276,1847,50565
iiJM7LuiYlA,30,378,9159
SgNV_x7yJ-Q,30,414,7268
P9qNgAqvoo0,31,392,7835
fUH4H-lVMQU,106,1628,68930
mN-0jnKw6WY,37,363,13576
4WoO_DOWd5s,33,412,22227
FWETqH9MhRg,64,639,15689
gKirlKcVbbU,192,2631,68908
uU4SnGdMTH0,64,982,22976
B8-JkQsRbXM,59,533,19385
sld-QpwAHB0,88,1202,32226
KIA9_9RPETg,230,4278,193694
jfnepXHPJZY,62,772,65469
V32qAs5aypA,97,1004,43137
OdT7wEchiL4,61,1527,53038
i8CRcE0DeFE,110,157,2720
L3PqinKUfX4,30,462,18405
sL8PjVG2fHw,31,273,13726
FCdXvrcBAGE,48,567,10521
wQ-vslGMiKk,46,592,17523
JjDYEzpxCjY,84,365,10382
FGjYeKSfLr4,154,1848,95858
5O8HvA9pMew,97,2577,112577
9JZ_ZE_B52k,116,1804,37297
q6oWdDE3WMk,39,255,4502
1RE5s1sp89Q,252,5336,157553
VEQHS2uoKrw,46,316,5594
UCANFaUBjng,64,336,5810
dO5GU9pXoIY,95,1158,72110
tcaruVHXZwE,72,1138,42542
S6NR8GdXxTE,120,527,34838
AWNL7NnQvz8,190,996,36448
_AnwbV0tPH8,68,1194,38441
PwcF5Yjka9U,60,441,27294
PYIjkw0HN1Q,175,3743,161263
2XGSIlgUBDI,305,5575,365531
5aIFgrrTqOw,120,3382,151080
A_ZKMsZ3f3o,193,5154,233904
VdnPyTs8Zeg,106,1400,48814
oazdgzFbb2k,71,908,16312
d2kxUVwWWwU,500,10217,504414
tYZ6cpatw-w,51,1361,78844
CIQ3u7CvOEU,61,1546,75527
BIbzt8qcMA4,48,561,22752
z5kAY4U00Jg,54,280,6219
_wNMu92hmLA,89,795,24727
JG8GRlMjp3c,156,8140,460090
FuTRucXB9rA,213,4747,206231
efeDi18t9Lg,39,560,44770
ot75kOmpYjI,57,434,23548
-mF8yrw0f6g,36,751,81573
83Ohsevj3JM,202,1051,70016
5mkyhvLmDCY,114,795,20351
qPIaYD96sXU,150,2936,68372
kwrgEtLicfE,47,407,5363
RXKQYo09j6c,38,630,21460
aWAnNHXIKww,247,5738,265242
QRcDYnMKtR0,75,1633,53982
Dt89dX0c7Cw,329,4189,175100
0qKrfT1L-1U,100,1648,61015
Y3QzLIBp64M,147,5971,320504
UVUif9n2Ar8,42,262,2891
hKw3ugv6Cu4,41,425,6760
uMWJls5Roqs,39,337,14186
5BNImYfohto,38,231,3596
lP1hb4BFAWA,422,8766,249360
uFfsSgQgerw,296,4305,197338
hqkfHK7-O08,106,1379,97635
x-S74Suax0s,47,211,9100
z2zw9AkAkkI,347,983,10869
n9jz7G68pVg,103,2081,42866
U350rWtxGwg,98,556,35583
nfQT-9VEbic,43,173,1798
-UXU5O53d7I,68,570,12016
9lM5TrcB4jQ,265,2398,70512
8Q5F_AQ9OGo,183,3422,83437
Ha4dHnYCBOA,176,1498,30311
P6f2Vl4yENE,78,414,24433
Qw-gom8cf_g,63,311,6702
ysn5572a4nk,46,276,3286
KR5MkJ7Ii7U,99,910,21173
61TTDl5DYFY,39,176,2245
lLeRcD1zh2w,57,954,20420
9-xHsj-p3ig,48,378,14644
rdkIOM78ZPk,137,3440,237178
XcWFTEdERP0,31,996,30301
AavXBoxTCIA,258,2324,39238
Qz7erR3zVUc,103,4431,132985
uoifG7TgF2k,588,12226,340960
V8fS0T_ktn4,73,2515,124478
0yI0-r3Ly40,113,1878,128300
uV59nUgk3BU,99,2734,62962
s6_L4UMZtMA,65,2544,75851
oq5SfHDWq-E,43,475,9781
CPl9XdIFbYA,75,4546,244248
MAqSZ3KSS5Q,52,827,24504
_AjhdXuXEDE,65,1526,80950
IYrh_ycwrEo,72,459,9123
dyR_xbZjn9g,175,782,30526
ZYkks_MjdpQ,55,682,22649
YzRpjfUCFsQ,46,252,9182
6EXP2-d_xQA,119,3413,169075
OzLAdpqm35E,142,2120,137210
2Pa2K-eJlOY,39,233,4909
Ur6tpb0eIkY,61,480,9686
XKZLGsbC5FE,269,3475,115681
YrhlQB3mQFI,315,11539,622313
u8utlK_c5C8,150,4103,185733
tmJMM81j7zQ,55,228,4669
1ko5lXOW2wY,129,908,29299
UlxNrHbpuME,94,603,8783
mDaEfPgwtgo,92,2116,108535
62_0tpUGLrs,52,329,7230
-mQkrH4-E8A,111,4304,103415
zBOavqh3kWU,196,3471,195034
G0HisNe6klI,227,1695,100222
j1lTvjmOJbQ,54,2001,105848
mwe4pG4eAjU,88,1770,46656
ubtIYcx4_Gw,55,1282,59445
oOqqwYI60FI,163,2347,129350
FS46WxJSHx4,30,339,9098
wroRZDABMXc,37,478,10387
hbk4OxFf7Fs,33,225,4616
9lRv01HDU0s,412,7650,347766
9V7sFCgEgQU,87,935,29103
t5iO4LzVeLU,48,1535,70712
ZMquKs-M4eE,56,922,29691
ZC4jD4hJeN4,89,1123,39400
P4zmS8zm2m4,64,1726,97431
zKhHXveVQlY,84,1472,40652
hxLU32zhze0,128,2553,184122
tiHRnuvKD3Y,371,5336,99599
VpSLtKiPhLM,98,3099,148464
VbyGrQWxL8A,53,765,32404
UGiLdf3fzAI,64,2549,116482
F07FVZpk3sw,114,241,7127
4Fta6KQ1QHQ,121,2898,146497
1-OGRohmH2s,326,6602,365953
ntONJmjZUUg,149,3841,93461
aLjpU-ahEhA,91,3050,128829
yEUrP1voK6Q,32,402,11906
XSNYL92B_vY,57,351,10474
mnKm3YP56PY,283,8357,323924
BEHyC-WHFKc,66,1208,33004
NU9xgblZvxI,66,1566,45912
ND3HXC46zO4,87,2399,47293
Vah_RQrlM_k,33,1582,99704
lr1HnAWECko,42,382,9143
7mTOSYs-IGU,45,326,6372
2_FqpMbKxf8,33,397,13201
Rv6UFGNmNZg,465,6220,406100
U0i7-c3Vrgc,55,1046,77626
IpauZVOiPLo,40,440,20290
wrZBQbJVuf4,52,1095,48394
sDWL30CzJT8,148,3009,136393
UOvlM5mQwtM,127,381,3846
eGltLHfGszU,80,758,30960
Z5pEuBV_lNA,52,556,22755
9Thc6hRw2Gs,88,1374,87707
1ivfEYGNZKg,38,543,17713
UxZuO3CJtq8,69,591,16936
oQDQU4dcbMk,52,263,13732
kbssBdFf764,90,753,36629
_hf_y-_sj5Y,57,1796,157503
Akl7ndShTbo,51,1409,36278
Hzr1_bnhMsQ,45,250,20057
VZmByby6pN8,36,760,34537
0fT-bqvHD2w,233,1016,70111
oSHwZG4X3Zo,51,768,33380
6XgJleVUHr8,32,309,6897
o2bYvj3yTxg,48,428,12621
gqqGdu1P2FM,241,2901,124677
EZL-jobhKfo,53,1096,74738
gG0Cwx4bG_0,54,745,30847
6S59Y0ckTm4,71,1833,118139
xhGq5zvbY3U,77,224,23772
dFtH8vP3WHU,50,181,7411
lAAeJDcoHKY,66,1024,56265
5b1Y7fHqmNw,39,541,17410
IT-YDyRImNg,40,996,36834
tG2fMKyolQ8,68,929,32698
lkBbbK40dk4,70,818,23215
9iidtytk5gs,378,4349,228162
m12M904RNRA,112,887,27937
GBiJFtM8tUI,39,381,12731
X8zzxySJvG8,45,338,22715
UltwJqpNA04,33,821,25116
-AcaXp6MW_k,31,398,29733
HCSPIH3I-vc,39,841,33896
xSCeY4dg17Y,99,2668,84823
DpRPd274-0E,68,1455,61853
w5OROA44qFQ,139,630,12070
uuicl8lJuyk,60,1521,83330
igypbt686zI,30,382,20695
z-Zg39LzcW8,30,592,35747
f-JCCOHwx1c,115,1505,110862
N_rlMjuyNj8,32,372,7867
RPVYoTV-oUw,76,2670,78045
CiVExfC900c,67,2549,56060
F9LGHxDHUlU,170,3854,104994
Um0cULrwBlA,171,594,11242
g_8gw2POOYE,54,687,37782
Qs_j5wRbVr8,78,1835,100272
kRQWh7IHHC8,33,472,9941
buX06pnB2GQ,99,3177,141125
DnPeNl5SOyI,32,375,9826
-66Wt3IHb9U,39,744,24218
4H-FqixiZ-M,36,180,5141
9Oh-hDT_VaY,38,1089,27348
y7k-zCvOYxc,191,6852,168092
0y2nPFChke8,65,720,14761
b1VwxttgAuw,44,370,20088
3XiJrn_8F9Q,91,2438,143806
yBY-sdnOc9E,54,612,18505
y01uQXti3e4,37,167,3032
zJcSod-L-Ps,122,2470,110195
jPwRlpefNY4,33,501,24220
jCrgzJlxTKg,62,3244,170647
0R1mA_MVItI,57,983,43152
4ijnajzwor8,30,610,36140
F0ys2UxRQ8I,37,509,28773
B_1xDbQujJs,36,511,20008
TUn-prncFfU,118,4760,374102
k7k7SzeUiak,65,727,18407
LZzq1zSL1bs,777,28071,1471112
94tGeXNq9TY,39,794,43353
k7ateFg6KN8,39,1030,38655
Vtvj6fPZ1Ww,59,2760,123933
wbRuXwWllng,132,1179,19448
zRUliXuwJCQ,166,6405,382124
U_wKdCBC-w0,56,734,28744
A3Xx8qaH8CQ,30,221,8549
O74DzHj_-FI,93,1616,42300
1DL6w0EUQNs,48,1146,232070
-QonWd-aqRM,81,1016,47053
MKA9Q4EQ8Hc,43,241,10769
Ai0INe_deqY,60,948,35273
NBxRojE9rzA,107,1547,52299
9zdsGm8u5Cw,92,704,15865
bZnGOoi18PA,100,1216,18257
BLkBXPN7IXU,37,544,25583
XpuW1eR42Cw,276,2629,97371
QGsy07tQ270,57,240,7198
NtFY4ScOEAE,141,1109,28921
YbUzFAN740M,71,407,22196
DqxG2rme_jI,135,1719,59092
C30-YjuXTNQ,48,363,13446
lq9olrvn_MI,65,643,17312
Zn-Umrs_8O4,93,529,9487
ieX2CxsUwDY,204,3282,91725
1BSwYlJUxK0,76,1976,104859
7zJF_qpWCC0,110,1104,55813
wurPicB379M,42,870,14950
68oW7VTV4BQ,81,5074,113590
UekoGJMchkI,37,1762,29444
SHLyTry7QqI,57,3321,44431
HnjGunbK4u8,39,745,55825
Pp90jv0ylAM,43,2101,68781
QFvsaXO1LqI,40,587,35263
5AyKV1IN9Do,59,383,5491
SC6AuzTVIqY,31,943,24154
G9bJcNYv3fQ,47,2943,123565
lNckoqrRFbU,33,378,8684
XRdUseXutPU,49,551,10978
rsNAb1KmvFI,93,3344,131483
03vaBiyzpjc,85,1174,26524
L1RTuLIXMKw,333,4416,151414
9t56T1wRm7Y,75,2302,101105
JTK928gchaM,52,950,20620
o11J4oO-P28,70,1138,61607
ynrZD98X5bQ,47,397,4763
sZuzxy_hV6s,96,319,8769
dP170R-wO-8,149,6352,197143
JSJJ-qOOAXI,76,4038,185560
WGrJ5bN6z8I,37,234,3877
O1HmsAnZvUA,62,299,11574
temQ8mHpe3k,152,2697,143515
qcR8YzMP1rM,54,354,9355
8q66BYyow8M,46,455,9710
RZRoFU_abqU,86,2045,72176
QSr_FFU7CLs,72,661,14262
F1z-8b4WsGI,100,1058,23401
frM_7UMD_-A,133,3293,232828
0djtjjy12fI,70,3069,148466
Hf4qbtzxc-Q,255,6620,214614
CFum4wDlj5Q,71,958,23913
PBK5moNYQS8,48,472,24156
mnRPmB547G0,31,1112,28212
WZTnMG64qkg,31,160,3264
WzV1eUiGv2M,42,573,11550
tiE1eEB3GdM,70,889,50599
fbrPaKLGd1o,87,661,36433
JW3SLBOx_xc,102,1083,56153
FWQ2SvE-nbM,49,1650,46015
ux1LX83ql_M,51,368,9859
WuuyD3Yr-js,145,3032,161703
VokAGy8C6K4,48,1946,128487
qDxCYmLWUyQ,40,711,27614
JIWXbzRXk1I,201,4651,228247
bHfXYQgn0Cc,71,2104,90694
6t41KDpHpx0,52,722,26040
KlJe9h438_w,43,850,60374
2CRY5BYf-js,42,75,4332
JC71ZazlMR0,56,656,39225
qVLQ9Cqm-ec,105,2235,123015
tMjdQLylyGI,84,2918,143418
X7SBbiMvt5M,31,318,11731
_4DaqzLyT08,39,1329,67854
EjOlN6uVBOg,42,2194,134030
W0rNUAfqGFc,102,2615,128636
2MkNdJXXdaQ,43,122,6219
emmGIMMVkK4,36,550,17703
t-0s_2uZZU0,82,2048,85629
Pr_lgM4Yqb4,109,2141,49139
39JpUMAJHCQ,95,701,16307
QaZXDnNp1vM,76,746,13874
Q95SIG4g7SA,48,661,41714
dqGcjX-hoAs,101,1393,54212
X9i8TtfaI8A,170,2905,127717
a3myq0LUUKA,45,361,14377
jeVDVMRELxQ,90,638,37528
CvboWePSer4,75,499,9670
4Thqmsaayjo,100,417,9691
8-tyWaOFBPU,233,1231,24815
PDoZb4HVM5k,52,513,16561
OqtmaXPo7QI,132,2184,61834
k3_qIfRogyY,36,1088,36366
GkSRG3AfzGE,118,448,19143
8KO-rdsWMjk,55,725,27907
jWzk1eLKrcY,32,146,3082
lLCck9FH6z4,36,599,37899
QHj4XPIbAmo,31,776,26989
FRZwJJWzFGU,43,327,10926
7DSpYPja9qM,161,9169,225654
nVyYzDuSYug,69,831,21376
wo6KvQdF7Js,63,360,10511
hBD2CLYdjiM,38,727,24719
YvJ4C08pFJQ,114,360,23420
aFBli1gpr0c,30,358,10413
VZOnp2YpY8Q,137,886,70700
tSnE6EuCLe0,61,815,15594
az0OC2i_fb0,241,711,17372
eDcw0DgOcOU,36,431,13546
I5UFW1ob_U4,116,1342,56798
gfvil_XC-kE,68,513,15621
skGjo9YKfEo,32,498,14634
Ovcr8tMJeAY,48,261,14297
P99OTAXqowo,76,764,21187
rNWPt2xmrWU,102,758,21438
QLs5qXJvaEQ,42,778,29542
FjQ6bxzCGuY,46,954,35695
caOfjMb-7-0,59,265,14140
KDIvVwrKCpw,30,221,5152
5CJA1Hbutqc,232,3026,107383
sUy-23gM9gk,49,513,19663
bTN-6VPe8c0,56,1559,76321
qxPWdaOOnHg,119,825,30315
Gvwuyx_F-28,142,3326,280360
w-_vmVfpssg,100,1862,98757
nscku-jLjSQ,73,1153,67858
f8AtpzmRzFc,98,2538,103610
K22hmfeUx2w,63,5559,222037
ZwYtqTaZ2io,37,1797,72423
H99JRtDDnvk,103,2573,129515
g-Y5a4WDe7g,58,1327,60320
HsI5YF6uxGs,66,2758,99181
5Ghv-F1wF_0,138,1871,125642
b5F667g1yCk,91,2354,148194
7LQSdPjWjdA,55,1081,58186
shM3vXk8Jh4,55,316,19459
vFZ5rtf71WU,58,2249,145190
sHAesX11GD0,81,643,10475
CbpsDMwFG2g,64,1089,76847
y_K-8diOZLE,127,991,19780
mRVTKrbRYi0,116,1601,75526
TsXR7_vtusQ,108,2140,105995
y4EMEpEnElQ,237,6659,219773
8fOv9JiH1jI,43,1816,49977
VCwk0Xk1oR0,31,849,31169
gPciUPwWJQQ,191,3656,235229
p_tpQSY1aTs,677,14120,613787
-VwvfiuGPow,228,1629,61454
k6NJlxw8eDg,52,418,10771
WsOV6mQGd_U,65,636,20350
8R7R0l8af1k,39,250,16425
Ie4-AOpPxBg,101,1646,85986
1PLta8E_HsA,119,1512,103106
qrZ-18He_X4,400,1911,52920
yUKfyQVo0ys,66,420,18767
4CtyDxfhoN8,103,2628,72399
EECUXqFrwbc,159,1943,82743
IRD-fFFkVkQ,150,711,26289
AYalukmWroY,150,2214,75967
yoLpcelanpI,76,2086,53997
VtItg-J6-CI,77,1242,68729
uus5eLz6smA,303,2609,130847
Az1MH_e1hVA,80,1619,79188
WU65u9d-97c,52,1637,99324
UCqyn1v3q4M,59,1916,51866
OTTOglLJxLU,148,2194,124080
_AWQ4Myxlcg,71,781,47192
qMIM7dECAkc,127,2197,98622
S0VE0OEg_Mo,218,2962,96705
uwJltCOrpEI,251,4136,211722
k3dhYPgAvmU,48,278,10597
JKlOlDFwsao,53,1038,66491
A_78fGgQMjM,176,4059,146452
S6hcGwhNbIM,135,3996,138258
upo34AT1Cys,95,994,52680
blScxaT9iUQ,32,588,16107
-vDwY1kOfNw,133,2438,116285
D4fHn4lHCmI,90,1124,29336
3r73eCNQGAM,78,1242,45201
kSRarmKmBrI,44,489,11348
81JSbXZ26Ls,42,1185,73218
IWWu9M-aisA,42,521,27459
zHjnc2ZwbGA,137,2828,169408
xw8QQz5m47s,41,1048,43061
w9IGkBfOoic,95,2022,85707
5XnHlluw-Eo,54,2162,148462
IrA3Wmm1M0U,46,1015,77275
RpTmnRGJvRQ,61,712,34386
dbc63VIpq60,69,409,19312
xcODUk0o6tU,81,1637,121221
ZoWxZ8Ihf4M,315,3278,130928
355u2bDqB7c,72,2391,85353
UXV_o2W_UUA,30,1120,51755
rSOB2oOHAdQ,62,2482,89964
ePj8hx2C-IE,36,768,49174
7I4YZwaJgPs,91,1628,119149
3gfhbXt9TcQ,66,2159,86844
SLOyyFHbiqo,50,955,42582
ASRCJK2aWk0,36,740,30032
NzSyQcJ9NeE,70,1675,81628
HZ9MUzCRlzI,58,2345,64785
W-YCKMNTcqE,150,4661,169178
VDCdWwldlx4,41,799,38254
eTU6cif1ySQ,44,716,26833
qNUbPw62-rk,69,1030,48024
JmWQs1uFxy8,30,274,8606
zk6OBmEI0xY,83,1994,56963
CEyymB-vta8,39,1281,69902
vF9QRJwJXJk,115,1817,92295
21EWGMGrhPQ,36,1009,53270
zA53Lf-fqcQ,59,1120,42221
MDBG2MOp4Go,87,1266,63496
SGlU53rg6rE,37,420,14260
rDj8EBv9ErA,51,1259,59988
t2bSApmPzU4,51,1176,80601
pOMXkbc06m4,74,1018,71802
dl_ZsuHSIFE,59,1635,78826
_FpT1cwcSLg,125,3417,149881
V1-Hm2rNkik,192,2919,222961
ECBHH0J2N1A,52,1883,92665
06HauGzxc9s,71,1669,76744
wFdFLWc-W4k,147,2667,108113
BG4F3b5QpjM,62,911,43275
_yaGV-u18qI,43,1353,52653
4pat-b_-4Rw,41,180,4816
AG6w5-30dKY,116,668,17398
wXS4upBVuRM,74,1043,27298
_XbttSk3ALs,877,8964,278617
OW3KEgyvitc,48,1522,39730
myM5nkM_mYg,49,771,26247
SgUwPDT9tEs,91,2615,93399
cWOpkTWg2vE,48,1668,99290
MJ1vWb1rGwM,258,8393,402379
QO-93tY4YWg,124,437,15349
56BXHCkngss,56,1010,42270
dmg5kZBCYck,62,639,39763
DBYV6H2UBl8,147,3095,60226
FO-tjmtw5J4,39,876,61002
Bxp1YFA6M4s,37,597,24637
kXdb43J6eGA,165,3322,120544
DkzbCJtFvqM,138,4435,242011
OWaQWpVd95k,36,949,60727
sgJOOcvT04w,32,612,20962
vp1ZNapAy6Y,102,759,24628
sXNXI2mE8DU,92,1515,58790
QcZKsbgsLa4,40,1489,74153
tIwi92nkcu0,80,915,50309
81DRruCIO34,33,456,21298
XWB5DXP-DO8,60,977,53305
vqTLCsVhK-Y,63,651,19968
3fzYdnuvEfk,59,1394,50446
1ICRLYtkmNU,96,2214,55760
S6CPXH6Ig9Q,203,765,17700
qKeqwsFYmk8,79,1043,23765
5CvPpikUb70,47,367,24305
LuvhSzQ6FME,135,705,20148
g1ycXAODWf0,39,442,12023
L3nBjMxogX0,44,924,23979
3XD5nU6qwPM,75,1878,60572
HRYKjtFBtvA,124,1420,34347
dqGMXF1zzcw,136,807,15654
O23ZXVh96_Q,339,3346,65658
UNek5cw807U,39,646,13988
nWn5qkS4mBc,88,1776,77476
ph0oX8pWqoU,32,359,6655
9FP7p5wC1rc,74,342,19026
QAVrSm-NiBo,31,1189,43721
O64eoBBTaho,52,530,26005
x81AbkppJA4,58,705,22474
CLvqX15_UA4,70,931,20193
ZwsK-rKIjwU,296,5504,131735
otLmusUe64g,63,965,26199
2i-4r-Q57YU,44,434,8403
VvToDVYQ_rw,39,642,23946
bFB4zqkcatU,138,2197,128949
NAamVVRGTyg,41,418,10289
bL7KqShVK_c,63,821,39471
dqGDeulDOKQ,590,11874,414984
VdD_ZPuHgzA,72,1114,19741
drLl0Oj2eiM,128,1730,36058
zUiTu8HJ3Tg,66,2697,143717
dvVegQmxc60,40,275,6519
cx00fY7fgqI,67,1411,76731
NwlSglDfi2w,41,388,14231
CICckKySMxE,72,1621,32580
E9BMp_DR9no,68,627,23973
Ns7ed4xbChs,67,196,2052
-dULC4HxO4A,120,869,26891
1K5ZrZjbes4,39,715,33350
2fNa1nEnW8s,42,605,17688
B40rWF65DU0,42,428,14119
Za2tRUQaj3w,38,561,13453
jaCG29FCj48,53,646,10753
gYsU2VTESE8,56,928,38477
_XjxOPo1LPE,31,464,11050
7YDx27iVc_s,57,830,69369
qV72ZATVzDQ,30,753,26172
9X0ScbtpiGU,110,1748,58065
ZXqlgrgWT6o,188,1650,42082
kmXPA3xyxiQ,64,1296,36416
3-0AdTRR3CE,59,578,15508
PUMFSfUQ6FI,65,1204,29739
xCmKI5ZutKw,43,176,4876
Avg074_HB8Y,55,560,9820
4x30Fziru6M,156,5214,134007
gzJGqML4j5k,41,785,25379
el_RZOaUhE8,120,251,5871
rRKTZOckMRU,46,243,5300
hV-YDJbAlLs,90,1186,30556
3GgnzeTT2yc,43,542,24982
-rn0Uw9KCUA,199,1016,29712
jJXbrum47k8,141,935,13373
y8JQGJpQ_KI,36,488,9682
xhB-dmKmzRk,82,5327,181818
eQU5qLJuYYQ,41,616,14039
m0OEHRA1Kfs,64,595,28408
4-kDCP0Bor0,640,17233,801202
vhH-AqXJDAs,103,646,12819
WrRJdYOcPGw,37,468,6615
q_-FFcknQn0,49,240,6849
EVC6F8UDIE4,41,443,23438
Kp4jAI732Ts,64,1552,36684
qswDPjMUaR8,265,1791,74088
td6zHtGtV6s,91,805,35985
Q6GfF8fB7E4,728,12527,435088
XQO2OMagmV8,108,1443,27219
GyB98qR92DE,37,302,15711
4QajduKoSWA,147,2969,72730
r0D83nYkiAM,55,395,7407
eXZEFrKGaxA,69,1997,74490
xnrYm9fvtPc,77,753,18689
fSCoiZmDp9Y,110,989,15325
MOptXrYYcoY,87,2445,88502
tNHngOJblJQ,40,1091,43724
E88Byz7cgFw,60,476,14334
QbV-epJYJ-E,112,618,13649
MicmZlGfGJg,96,1679,66099
VyJ-hD_JBZg,36,351,4528
NzLHUED_wyg,121,842,47203
9bB4rI0Cjko,92,410,5304
IoomZAm_VC8,54,296,4708
QfaSit5UvKA,64,558,27131
h6skw_h7Wg8,65,771,38115
bB9GkW1imFo,31,3495,60322
UvatEJ2zWDM,47,375,7738
2JJmN-SlCSU,61,504,12672
uGehFWj2Ouw,37,600,11426
mFMNmyZv86k,31,1094,37081
wxLXEuG6k2g,93,128,7807
DD2WgEP6TVs,80,468,14538
D13xWpuOFrI,44,306,13102
_e6EfPng2Tc,59,194,12811
L78prUu4NLo,37,55,4401
_eTC9EvTC_U,44,515,18116
Y-U5eqv1NBA,57,1003,14185
wIVkR1gJ2-U,190,465,27904
hw6DT_ZuybA,48,673,10812
5Sg8LxRPSuc,245,2521,57150
IgvFxDUoLmM,75,80,7767
epmEND0XTxM,726,3949,248232
OPNKC4L6go8,37,935,20858
2gFqEmx7tJM,39,761,75193
rzsqc5QYvhk,90,1399,94627
C03EEs03Ae0,48,339,13910
uP5jF5UJvPM,71,1626,35637
ij1Tfq4NGnI,255,44624,1332972
RaLP8VJyj4Y,101,17570,225956
9KjPTbYAjgY,74,11878,181735
qhW8yb3617Q,346,3706,166428
2mxgg3lIntU,73,2099,28332
vIM4Ysv8z8Q,58,48,4031
voKyIKYkojc,157,769,67507
9BjENv3GTxU,46,1449,68180
3BsFFz36Fqw,56,124,9556
R9zLbXlozbA,806,2602,98149
DR4TIPUQN7s,93,555,40065
W-NtZPzaFqY,145,6099,117276
9JBFMBZiuM0,317,1922,85426
aGTZtHzXQMU,51,55,5101
ILKlPDW1E7w,58,329,44491
CUOE-ovMCC4,38,3450,71455
UZcLk50Q0BU,649,1451,37027
GH2dRiHZ5ws,1186,20093,239880
qLZTbYSfFPw,82,978,44449
4SePSBPM1ZE,102,2330,537201
stU62HdQSmk,310,605,49048
G5dLwWph_gI,70,537,15544
8sdDqA1rSRc,64,178,11266
Eu3TGHoVsis,79,487,15628
xlH_DxF3iTE,79,4269,55607
f0dJ93hhC5Q,47,669,19456
TpuD0dVisPY,96,1986,33965
eJPXs1Yx12k,74,3329,30835
DqMSZUET4NU,91,528,34175
plxgL3ta8N4,141,7775,137403
CyZ2ir3madQ,264,1322,39518
IZmbmvcfdgs,570,33833,754856
Rk-8fd74A6s,101,10544,107588
aKvYnsKgY3A,245,13735,182318
62QxCHI6siA,44,2840,27475
4FDAB0a7_GA,188,1949,58392
i4W-jtOdfxk,33,60,3176
_zeay-YXRR4,49,377,6476
v0Vc42YVTbI,134,1163,47995
n-MByHhvquM,165,205,22663
tQHbJS3_8TU,38,666,42232
vwiD7OGZCuM,152,755,26049
Y8v1Xd3cOC0,46,69,3829
pXUg8OlBhjw,114,203,11080
-9RAQGD-P3s,163,371,29669
dXcsB9JT_48,53,473,9010
U6nY-pAi9OM,158,189,30620
r8TQ6h9WNC4,52,1121,10661
on9MiWU5idg,33,651,7610
79LjGRsU3yM,45,631,19275
22GXZYGeVRE,209,3383,361310
LDsEA7AjYak,45,129,6465
ouEaEFPqQi0,45,29,2405
IFznclB5WnI,85,1294,52924
9bH16tSRBmk,111,566,43420
u8fkRhLD0Cw,61,144,11712
